start_date,end_date,consolidated_power_consumption_value,updated_date,status
2021-01-30 12:30:00+01:00,2021-01-30 13:00:00+01:00,64124,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 12:00:00+01:00,2021-01-30 12:30:00+01:00,63974,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 11:30:00+01:00,2021-01-30 12:00:00+01:00,63032,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 11:00:00+01:00,2021-01-30 11:30:00+01:00,62032,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 10:30:00+01:00,2021-01-30 11:00:00+01:00,61533,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 10:00:00+01:00,2021-01-30 10:30:00+01:00,61405,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 09:30:00+01:00,2021-01-30 10:00:00+01:00,61024,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 09:00:00+01:00,2021-01-30 09:30:00+01:00,60310,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 08:30:00+01:00,2021-01-30 09:00:00+01:00,59042,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 08:00:00+01:00,2021-01-30 08:30:00+01:00,57739,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 07:30:00+01:00,2021-01-30 08:00:00+01:00,56762,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 07:00:00+01:00,2021-01-30 07:30:00+01:00,55700,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 06:30:00+01:00,2021-01-30 07:00:00+01:00,54402,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 06:00:00+01:00,2021-01-30 06:30:00+01:00,53644,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 05:30:00+01:00,2021-01-30 06:00:00+01:00,52325,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 05:00:00+01:00,2021-01-30 05:30:00+01:00,51777,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 04:30:00+01:00,2021-01-30 05:00:00+01:00,51041,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 04:00:00+01:00,2021-01-30 04:30:00+01:00,51242,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 03:30:00+01:00,2021-01-30 04:00:00+01:00,51762,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 03:00:00+01:00,2021-01-30 03:30:00+01:00,52684,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 02:30:00+01:00,2021-01-30 03:00:00+01:00,53757,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 02:00:00+01:00,2021-01-30 02:30:00+01:00,55437,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 01:30:00+01:00,2021-01-30 02:00:00+01:00,56204,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 01:00:00+01:00,2021-01-30 01:30:00+01:00,56761,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 00:30:00+01:00,2021-01-30 01:00:00+01:00,57053,2023-10-23 17:38:58+02:00,FINAL
2021-01-30 00:00:00+01:00,2021-01-30 00:30:00+01:00,59548,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 23:30:00+01:00,2021-02-01 00:00:00+01:00,58666,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 23:00:00+01:00,2021-01-31 23:30:00+01:00,58710,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 22:30:00+01:00,2021-01-31 23:00:00+01:00,59308,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 22:00:00+01:00,2021-01-31 22:30:00+01:00,57255,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 21:30:00+01:00,2021-01-31 22:00:00+01:00,56949,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 21:00:00+01:00,2021-01-31 21:30:00+01:00,58381,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 20:30:00+01:00,2021-01-31 21:00:00+01:00,59707,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 20:00:00+01:00,2021-01-31 20:30:00+01:00,61176,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 19:30:00+01:00,2021-01-31 20:00:00+01:00,63033,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 19:00:00+01:00,2021-01-31 19:30:00+01:00,64348,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 18:30:00+01:00,2021-01-31 19:00:00+01:00,64620,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 18:00:00+01:00,2021-01-31 18:30:00+01:00,62843,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 17:30:00+01:00,2021-01-31 18:00:00+01:00,59315,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 17:00:00+01:00,2021-01-31 17:30:00+01:00,56267,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 16:30:00+01:00,2021-01-31 17:00:00+01:00,55149,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 16:00:00+01:00,2021-01-31 16:30:00+01:00,54807,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 15:30:00+01:00,2021-01-31 16:00:00+01:00,54847,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 15:00:00+01:00,2021-01-31 15:30:00+01:00,55484,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 14:30:00+01:00,2021-01-31 15:00:00+01:00,55850,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 14:00:00+01:00,2021-01-31 14:30:00+01:00,57420,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 13:30:00+01:00,2021-01-31 14:00:00+01:00,58720,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 13:00:00+01:00,2021-01-31 13:30:00+01:00,60517,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 12:30:00+01:00,2021-01-31 13:00:00+01:00,62836,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 12:00:00+01:00,2021-01-31 12:30:00+01:00,62903,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 11:30:00+01:00,2021-01-31 12:00:00+01:00,61940,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 11:00:00+01:00,2021-01-31 11:30:00+01:00,60952,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 10:30:00+01:00,2021-01-31 11:00:00+01:00,60103,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 10:00:00+01:00,2021-01-31 10:30:00+01:00,59595,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 09:30:00+01:00,2021-01-31 10:00:00+01:00,58679,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 09:00:00+01:00,2021-01-31 09:30:00+01:00,57515,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 08:30:00+01:00,2021-01-31 09:00:00+01:00,55799,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 08:00:00+01:00,2021-01-31 08:30:00+01:00,54307,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 07:30:00+01:00,2021-01-31 08:00:00+01:00,53558,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 07:00:00+01:00,2021-01-31 07:30:00+01:00,52784,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 06:30:00+01:00,2021-01-31 07:00:00+01:00,51847,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 06:00:00+01:00,2021-01-31 06:30:00+01:00,51448,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 05:30:00+01:00,2021-01-31 06:00:00+01:00,50651,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 05:00:00+01:00,2021-01-31 05:30:00+01:00,50496,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 04:30:00+01:00,2021-01-31 05:00:00+01:00,49975,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 04:00:00+01:00,2021-01-31 04:30:00+01:00,50334,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 03:30:00+01:00,2021-01-31 04:00:00+01:00,50752,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 03:00:00+01:00,2021-01-31 03:30:00+01:00,51756,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 02:30:00+01:00,2021-01-31 03:00:00+01:00,52854,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 02:00:00+01:00,2021-01-31 02:30:00+01:00,54505,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 01:30:00+01:00,2021-01-31 02:00:00+01:00,55184,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 01:00:00+01:00,2021-01-31 01:30:00+01:00,55809,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 00:30:00+01:00,2021-01-31 01:00:00+01:00,55910,2023-10-23 17:38:58+02:00,FINAL
2021-01-31 00:00:00+01:00,2021-01-31 00:30:00+01:00,58195,2023-10-23 17:38:58+02:00,FINAL
